# c0-circularity,c0-dist_max,c0-dist_min,c0-dist_ratio,c0-irregularity,c0-irregularity2,c0-n2_avg,c0-n2_stddev,c0-n2_wavg,c0-n2_wdist,c0-n2_wiavg,c0-n_avg,c0-n_stddev,c0-n_wavg,c0-n_wdist,c0-n_wiavg,c0-perimeter,c0-roisize
1.342586994171142578e+00,2.202271461486816406e+01,1.280624866485595703e+01,5.815017819404602051e-01,2.372524589300155640e-01,1.918740570545196533e-02,3.344126129150390625e+01,9.244508743286132812e+00,5.742340820312500000e+03,1.781719207763671875e+02,5.657823085784912109e-01,1.040429763793945312e+02,4.286163330078125000e+01,1.753852148437500000e+04,1.781719207763671875e+02,1.737857818603515625e+00,1.540000000000000000e+02,1.047000000000000000e+03
1.732861638069152832e+00,1.414213562011718750e+01,5.385164737701416016e+00,3.807886540889739990e-01,3.569564819335937500e-01,1.015950739383697510e-02,9.449864387512207031e+00,2.822330713272094727e+00,6.193712768554687500e+02,6.792954254150390625e+01,4.036714434623718262e-01,1.029945831298828125e+02,4.485647201538085938e+01,6.637926757812500000e+03,6.792954254150390625e+01,4.528818607330322266e+00,1.180000000000000000e+02,3.690000000000000000e+02
1.412678599357604980e+00,2.061552810668945312e+01,8.944272041320800781e+00,4.338609278202056885e-01,4.029383659362792969e-01,4.464589804410934448e-02,3.176675987243652344e+01,1.044854545593261719e+01,4.107476074218750000e+03,1.442541961669921875e+02,8.308489918708801270e-01,1.169804458618164062e+02,4.935258865356445312e+01,1.463014941406250000e+04,1.442541961669921875e+02,3.155934095382690430e+00,1.340000000000000000e+02,7.160000000000000000e+02
1.773402214050292969e+00,1.868154144287109375e+01,2.000000000000000000e+00,1.070575490593910217e-01,4.789501428604125977e-01,1.969597116112709045e-02,2.130639076232910156e+01,9.060276985168457031e+00,2.344541259765625000e+03,1.205112762451171875e+02,6.327458620071411133e-01,8.153195190429687500e+01,4.530138397216796875e+01,8.709924804687500000e+03,1.205112762451171875e+02,2.488763570785522461e+00,1.450000000000000000e+02,5.320000000000000000e+02
1.360876441001892090e+00,1.788854408264160156e+01,1.000000000000000000e+01,5.590170025825500488e-01,2.326770573854446411e-01,5.032343324273824692e-03,2.230397796630859375e+01,7.597909927368164062e+00,2.343252929687500000e+03,1.178579559326171875e+02,6.657746434211730957e-01,9.764346313476562500e+01,4.845284271240234375e+01,9.688009765625000000e+03,1.178579559326171875e+02,3.172097206115722656e+00,1.280000000000000000e+02,7.040000000000000000e+02
2.209526777267456055e+00,1.984943389892578125e+01,5.099019527435302734e+00,2.568849027156829834e-01,5.155057907104492188e-01,-1.665761880576610565e-02,1.329298210144042969e+01,4.471364021301269531e+00,1.474366699218750000e+03,1.180596466064453125e+02,3.910278975963592529e-01,9.479473876953125000e+01,4.560218048095703125e+01,1.022271777343750000e+04,1.180596466064453125e+02,2.863268613815307617e+00,1.870000000000000000e+02,5.700000000000000000e+02
1.312872052192687988e+00,1.769180679321289062e+01,1.029563045501708984e+01,5.819433927536010742e-01,2.871285378932952881e-01,2.182522043585777283e-02,2.123417663574218750e+01,6.716271877288818359e+00,2.099617187500000000e+03,1.091946182250976562e+02,6.272848844528198242e-01,1.022547454833984375e+02,4.507117080688476562e+01,9.694966796875000000e+03,1.091946182250976562e+02,3.154284000396728516e+00,1.170000000000000000e+02,6.320000000000000000e+02
1.230329036712646484e+00,1.170469951629638672e+01,4.000000000000000000e+00,3.417430520057678223e-01,4.370188117027282715e-01,3.522638976573944092e-02,4.469432449340820312e+01,2.386921691894531250e+01,1.747340576171875000e+03,4.613973617553710938e+01,3.562958002090454102e+00,1.125414810180664062e+02,6.758668518066406250e+01,4.302004394531250000e+03,4.613973617553710938e+01,9.286474227905273438e+00,6.600000000000000000e+01,2.290000000000000000e+02
2.275564908981323242e+00,2.563201141357421875e+01,5.000000000000000000e+00,1.950685828924179077e-01,7.340182662010192871e-01,5.375147238373756409e-02,1.139330577850341797e+01,3.953834056854248047e+00,2.389046142578125000e+03,2.120962371826171875e+02,2.273128181695938110e-01,8.923430633544921875e+01,4.200177383422851562e+01,1.863442382812500000e+04,2.120962371826171875e+02,1.723285436630249023e+00,2.160000000000000000e+02,7.170000000000000000e+02
2.112899780273437500e+00,2.617250442504882812e+01,4.123105525970458984e+00,1.575357615947723389e-01,4.141411781311035156e-01,-3.723686188459396362e-02,1.852003479003906250e+01,6.470714092254638672e+00,4.147886718750000000e+03,2.425414123535156250e+02,3.273104131221771240e-01,8.609883880615234375e+01,3.838451385498046875e+01,1.884167382812500000e+04,2.425414123535156250e+02,1.573118329048156738e+00,2.510000000000000000e+02,1.123000000000000000e+03
1.307505130767822266e+00,2.061552810668945312e+01,9.433980941772460938e+00,4.576153159141540527e-01,3.809338808059692383e-01,1.961858198046684265e-02,6.207577896118164062e+01,1.810290336608886719e+01,7.697672363281250000e+03,1.383843078613281250e+02,1.674368500709533691e+00,1.179255752563476562e+02,4.525358963012695312e+01,1.408695703125000000e+04,1.383843078613281250e+02,3.333064079284667969e+00,1.260000000000000000e+02,7.390000000000000000e+02
1.538112998008728027e+00,1.843908882141113281e+01,8.944272041320800781e+00,4.850712418556213379e-01,3.808451890945434570e-01,2.950614504516124725e-02,1.107899188995361328e+01,3.565946102142333984e+00,1.182578125000000000e+03,1.081529388427734375e+02,3.233457803726196289e-01,9.811260223388671875e+01,4.328955459594726562e+01,1.042154492187500000e+04,1.081529388427734375e+02,2.927837133407592773e+00,1.330000000000000000e+02,5.950000000000000000e+02
1.572301983833312988e+00,1.749285507202148438e+01,7.810249805450439453e+00,4.464822709560394287e-01,3.312441110610961914e-01,2.050318010151386261e-02,1.155363368988037109e+01,3.931130886077880859e+00,1.197134887695312500e+03,1.068788909912109375e+02,3.305421173572540283e-01,9.488408660888671875e+01,4.357803726196289062e+01,9.722719726562500000e+03,1.068788909912109375e+02,2.738558530807495117e+00,1.340000000000000000e+02,5.780000000000000000e+02
2.590380191802978516e+00,2.624880981445312500e+01,2.000000000000000000e+00,7.619392871856689453e-02,1.078114509582519531e+00,8.789729326963424683e-02,1.037476062774658203e+01,3.382552385330200195e+00,1.826571655273437500e+03,1.912963714599609375e+02,2.825621068477630615e-01,1.124072647094726562e+02,4.536337280273437500e+01,1.938629882812500000e+04,1.912963714599609375e+02,3.087733983993530273e+00,2.100000000000000000e+02,5.230000000000000000e+02
1.605103969573974609e+00,2.102379608154296875e+01,4.123105525970458984e+00,1.961161345243453979e-01,6.747570037841796875e-01,8.083000779151916504e-02,1.594061279296875000e+01,5.733887195587158203e+00,1.865789306640625000e+03,1.331226043701171875e+02,5.671207904815673828e-01,8.736589813232421875e+01,4.560670471191406250e+01,9.590627929687500000e+03,1.331226043701171875e+02,3.380755186080932617e+00,1.300000000000000000e+02,5.220000000000000000e+02
1.250932455062866211e+00,2.563201141357421875e+01,1.627882003784179688e+01,6.350972652435302734e-01,1.901615709066390991e-01,6.417625118046998978e-03,3.622864532470703125e+01,9.586329460144042969e+00,8.804860351562500000e+03,2.538088073730468750e+02,4.829283356666564941e-01,1.052174758911132812e+02,3.704411315917968750e+01,2.519799804687500000e+04,2.538088073730468750e+02,1.423691987991333008e+00,1.730000000000000000e+02,1.522000000000000000e+03
1.964160442352294922e+00,1.900000000000000000e+01,2.236068010330200195e+00,1.176877915859222412e-01,9.954154491424560547e-01,7.330027967691421509e-02,1.216556262969970703e+01,5.555435657501220703e+00,8.883377685546875000e+02,8.258609008789062500e+01,5.334218144416809082e-01,8.347019958496093750e+01,5.061092758178710938e+01,5.830675292968750000e+03,8.258609008789062500e+01,3.674112081527709961e+00,1.210000000000000000e+02,3.020000000000000000e+02
2.288164615631103516e+00,2.109502220153808594e+01,4.472136020660400391e+00,2.119995802640914917e-01,7.016048431396484375e-01,6.982482224702835083e-02,1.035559940338134766e+01,3.193446874618530273e+00,1.279677856445312500e+03,1.289174804687500000e+02,3.000563681125640869e-01,9.533399200439453125e+01,4.790170288085937500e+01,1.146011816406250000e+04,1.289174804687500000e+02,2.723002195358276367e+00,1.830000000000000000e+02,5.090000000000000000e+02
1.425859808921813965e+00,2.220360374450683594e+01,9.055385589599609375e+00,4.078340232372283936e-01,5.452675223350524902e-01,2.861713618040084839e-02,5.707477951049804688e+01,1.755340766906738281e+01,6.505099609375000000e+03,1.321656951904296875e+02,1.548286199569702148e+00,1.057859268188476562e+02,4.521089172363281250e+01,1.130864941406250000e+04,1.321656951904296875e+02,2.982764244079589844e+00,1.320000000000000000e+02,6.820000000000000000e+02
1.367505192756652832e+00,1.442220497131347656e+01,7.071067810058593750e+00,4.902903437614440918e-01,3.698662817478179932e-01,2.246541529893875122e-02,1.863563919067382812e+01,6.877418518066406250e+00,1.173502685546875000e+03,6.876861572265625000e+01,8.182859420776367188e-01,1.100132980346679688e+02,5.158462142944335938e+01,6.755417480468750000e+03,6.876861572265625000e+01,4.962652206420898438e+00,9.400000000000000000e+01,3.760000000000000000e+02
1.518345236778259277e+00,2.353720474243164062e+01,7.615773200988769531e+00,3.235631883144378662e-01,2.845160663127899170e-01,-1.843529194593429565e-02,1.701265907287597656e+01,5.287038803100585938e+00,3.270261230468750000e+03,1.985424957275390625e+02,2.954179942607879639e-01,1.038707046508789062e+02,4.197043228149414062e+01,1.977032812500000000e+04,1.985424957275390625e+02,1.833715200424194336e+00,1.790000000000000000e+02,1.106000000000000000e+03
2.772703886032104492e+00,1.655294609069824219e+01,2.000000000000000000e+00,1.208244189620018005e-01,7.040266394615173340e-01,3.166194260120391846e-02,1.187697124481201172e+01,3.654458761215209961e+00,1.056813842773437500e+03,9.151103973388671875e+01,4.931303560733795166e-01,1.133280792236328125e+02,4.660661697387695312e+01,9.985674804687500000e+03,9.151103973388671875e+01,4.836084365844726562e+00,1.750000000000000000e+02,3.170000000000000000e+02
1.465553879737854004e+00,1.220655536651611328e+01,4.242640495300292969e+00,3.475706577301025391e-01,5.473347902297973633e-01,8.436140418052673340e-02,7.872897338867187500e+01,4.471287155151367188e+01,3.154803710937500000e+03,4.951401901245117188e+01,6.442340850830078125e+00,1.129018707275390625e+02,7.448619079589843750e+01,4.352210449218750000e+03,4.951401901245117188e+01,9.655989646911621094e+00,7.600000000000000000e+01,2.140000000000000000e+02
2.500534534454345703e+00,2.061552810668945312e+01,4.000000000000000000e+00,1.940284967422485352e-01,6.721677184104919434e-01,2.275408431887626648e-02,8.863095283508300781e+00,3.203984022140502930e+00,9.509404907226562500e+02,1.106428604125976562e+02,3.082829713821411133e-01,7.000595092773437500e+01,3.266521072387695312e+01,7.441654785156250000e+03,1.106428604125976562e+02,2.529696464538574219e+00,1.990000000000000000e+02,5.040000000000000000e+02
1.723168253898620605e+00,1.486606884002685547e+01,3.605551242828369141e+00,2.425356209278106689e-01,6.706317663192749023e-01,8.857361972332000732e-02,1.694776153564453125e+01,5.947733879089355469e+00,1.244018676757812500e+03,7.435820770263671875e+01,9.091329574584960938e-01,1.155037307739257812e+02,4.597251129150390625e+01,8.462832031250000000e+03,7.435820770263671875e+01,6.286283016204833984e+00,1.000000000000000000e+02,2.680000000000000000e+02
1.581715822219848633e+00,2.121320343017578125e+01,6.708203792572021484e+00,3.162277638912200928e-01,5.797692537307739258e-01,5.927305668592453003e-02,2.668509292602539062e+01,9.814110755920410156e+00,2.546583007812500000e+03,1.132194290161132812e+02,9.184072613716125488e-01,1.176599655151367188e+02,5.322151947021484375e+01,1.074570996093750000e+04,1.132194290161132812e+02,4.244176864624023438e+00,1.370000000000000000e+02,5.970000000000000000e+02
2.028137207031250000e+00,1.860107612609863281e+01,2.000000000000000000e+00,1.075206696987152100e-01,8.643211126327514648e-01,1.417681276798248291e-01,1.078614425659179688e+01,3.128572225570678711e+00,9.610722656250000000e+02,9.435843658447265625e+01,4.223007559776306152e-01,1.167921676635742188e+02,4.692858505249023438e+01,1.016995507812500000e+04,9.435843658447265625e+01,4.610911846160888672e+00,1.310000000000000000e+02,3.320000000000000000e+02
1.977957963943481445e+00,1.431782150268554688e+01,2.236068010330200195e+00,1.561737656593322754e-01,7.783825993537902832e-01,9.204931557178497314e-02,9.250000000000000000e+00,3.010825157165527344e+00,4.902681884765625000e+02,5.465000152587890625e+01,4.730567038059234619e-01,1.087500000000000000e+02,4.516237640380859375e+01,5.714522949218750000e+03,5.465000152587890625e+01,5.441016197204589844e+00,1.040000000000000000e+02,2.200000000000000000e+02
2.047477245330810547e+00,2.102379608154296875e+01,5.000000000000000000e+00,2.378257513046264648e-01,5.779687166213989258e-01,-1.369332987815141678e-02,1.422619056701660156e+01,5.306117534637451172e+00,1.610746582031250000e+03,1.229319763183593750e+02,4.389502406120300293e-01,9.447278594970703125e+01,4.100580596923828125e+01,1.054605566406250000e+04,1.229319763183593750e+02,2.977972745895385742e+00,1.760000000000000000e+02,5.880000000000000000e+02
1.856068611145019531e+00,2.785677719116210938e+01,7.615773200988769531e+00,2.733903229236602783e-01,5.560843348503112793e-01,9.661076590418815613e-03,1.391125965118408203e+01,4.428002834320068359e+00,2.850264404296875000e+03,2.155830078125000000e+02,2.546598911285400391e-01,9.298377990722656250e+01,3.762356567382812500e+01,1.877879882812500000e+04,2.155830078125000000e+02,1.737100720405578613e+00,2.130000000000000000e+02,1.048000000000000000e+03
1.835303664207458496e+00,2.416609191894531250e+01,1.131370830535888672e+01,4.681645929813385010e-01,4.117749631404876709e-01,2.003531716763973236e-02,1.645850563049316406e+01,5.048604965209960938e+00,2.536594482421875000e+03,1.702427368164062500e+02,3.420364856719970703e-01,9.764004516601562500e+01,4.291956710815429688e+01,1.436586914062500000e+04,1.702427368164062500e+02,2.125402927398681641e+00,2.020000000000000000e+02,9.640000000000000000e+02
1.292510390281677246e+00,1.300000000000000000e+01,9.219544410705566406e+00,7.091957330703735352e-01,1.474572867155075073e-01,7.864234037697315216e-03,1.449658298492431641e+01,5.606532573699951172e+00,8.976879272460937500e+02,7.099771881103515625e+01,6.583947539329528809e-01,7.649202728271484375e+01,4.085428237915039062e+01,4.472321289062500000e+03,7.099771881103515625e+01,3.765523672103881836e+00,9.600000000000000000e+01,4.390000000000000000e+02
1.268508553504943848e+00,1.118033981323242188e+01,5.000000000000000000e+00,4.472135901451110840e-01,3.971211612224578857e-01,2.996970340609550476e-02,6.872522735595703125e+01,3.651716613769531250e+01,2.395274658203125000e+03,4.304504394531250000e+01,5.679257869720458984e+00,1.046351318359375000e+02,6.290873336791992188e+01,3.533734130859375000e+03,4.304504394531250000e+01,8.974732398986816406e+00,6.700000000000000000e+01,2.220000000000000000e+02
1.488175749778747559e+00,2.408318901062011719e+01,6.000000000000000000e+00,2.491364330053329468e-01,4.226230084896087646e-01,3.410756355151534081e-03,2.879427337646484375e+01,8.819136619567871094e+00,4.954458007812500000e+03,1.898907775878906250e+02,6.479665637016296387e-01,1.076649017333984375e+02,4.164777755737304688e+01,1.802416796875000000e+04,1.898907775878906250e+02,2.539656400680541992e+00,1.620000000000000000e+02,9.430000000000000000e+02
2.207651376724243164e+00,1.769180679321289062e+01,2.828427076339721680e+00,1.598721593618392944e-01,8.619884848594665527e-01,9.363219887018203735e-02,1.013576126098632812e+01,3.334822654724121094e+00,7.662549438476562500e+02,7.956622314453125000e+01,5.293388962745666504e-01,9.114238739013671875e+01,4.249826431274414062e+01,6.739831054687500000e+03,7.956622314453125000e+01,5.087522029876708984e+00,1.360000000000000000e+02,3.020000000000000000e+02
1.519971609115600586e+00,3.041381263732910156e+01,1.029563045501708984e+01,3.385182321071624756e-01,6.436004042625427246e-01,7.798862457275390625e-02,3.674462509155273438e+01,1.118520069122314453e+01,8.758291992187500000e+03,2.499650573730468750e+02,5.278316736221313477e-01,1.127723999023437500e+02,4.389490127563476562e+01,2.651424218750000000e+04,2.499650573730468750e+02,1.568053126335144043e+00,1.800000000000000000e+02,1.116000000000000000e+03
